"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5619107","Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)","18/2399","31/10654",1.9912598300672e-05,0.00018699753043553,0.000150886428385874,"NDC1/NUP188/NUP155/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/NUP160/NUP85/NUP107/NUP54/NUP43/NUP42/NUP37/NUP133",18
"R-HSA-73933","Resolution of Abasic Sites (AP sites)","21/2399","39/10654",1.99917359811076e-05,0.00018699753043553,0.000150886428385874,"MUTYH/LIG3/APEX1/RPA1/POLE/LIG1/RFC3/RFC5/UNG/FEN1/PARP1/RFC2/POLD1/POLD3/PCNA/XRCC1/RPA2/RFC4/POLE2/PARP2/POLB",21
"R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","16/2399","26/10654",2.1139028041051e-05,0.000196392997003008,0.000158467535954963,"BRCA2/BLM/TOP3A/XRCC2/EXO1/DNA2/ATM/RAD51AP1/BRIP1/BARD1/RAD51/PALB2/BRCA1/RMI1/RBBP8/WRN",16
"R-HSA-69052","Switching of origins to a post-replicative state","38/2399","90/10654",2.24122516863489e-05,0.000206824470259931,0.000166884586912128,"ORC1/MCM2/CDT1/MCM7/SKP1/MCM5/MCM3/CDC6/CCNA2/CCNE1/UBE2C/PSME3/PSMD11/MCM4/PSMD5/RBX1/ORC2/ORC6/CDC27/MCM8/ANAPC7/MCM6/CCNA1/SKP2/PSME2/PSMC2/PSMB1/CDC26/PSMA3/PSMA5/ORC4/ORC3/PSMD7/PSMD10/CCNE2/PSMC6/ANAPC1/PSMA6",38
"R-HSA-168253","Host Interactions with Influenza Factors","22/2399","42/10654",2.26449810615611e-05,0.00020757899306431,0.000167493403781652,"NDC1/KPNA2/CPSF4/NUP188/NUP155/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/NUP160/NUP85/NUP107/NUP54/NUP43/TGFB1/NUP42/NUP37/KPNA5/NUP133",22
"R-HSA-3371453","Regulation of HSF1-mediated heat shock response","31/2399","69/10654",2.93623407763733e-05,0.000267372308394127,0.000215740029127204,"NDC1/RPA1/HSPA5/NUP188/NUP155/ATM/CCAR2/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/HSPA4/NUP93/NUP160/NUP85/SIRT1/HSPA13/HIKESHI/HSPA14/RPA2/NUP107/HSPA9/NUP54/ATR/HSPH1/NUP43/NUP42/NUP37/NUP133",31
"R-HSA-168276","NS1 Mediated Effects on Host Pathways","21/2399","40/10654",3.31993496204244e-05,0.00030032306400055,0.000242327662741879,"NDC1/KPNA2/CPSF4/NUP188/NUP155/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/NUP160/NUP85/NUP107/NUP54/NUP43/NUP42/NUP37/KPNA5/NUP133",21
"R-HSA-69183","Processive synthesis on the lagging strand","11/2399","15/10654",4.0390680634425e-05,0.000362988142956433,0.000292891485302263,"POLA2/RPA1/POLA1/LIG1/PRIM1/DNA2/FEN1/POLD1/POLD3/PCNA/RPA2",11
"R-HSA-1538133","G0 and Early G1","16/2399","27/10654",4.105251023742e-05,0.000366540269976964,0.000295757660903901,"MYBL2/CDC25A/CDC6/E2F5/CCNA2/CCNE1/TFDP2/TOP2A/PCNA/RBL2/CCNA1/LIN9/CDK1/RBL1/RBBP4/CCNE2",16
"R-HSA-162909","Host Interactions of HIV factors","49/2399","129/10654",4.81852976322842e-05,0.000427450220931554,0.000344905288315298,"B2M/ELMO1/HMGA1/NDC1/AP1M2/SKP1/NUP188/PSME3/RANBP1/NUP155/PSMD11/PSMD5/RBX1/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/RANGAP1/NUP160/NUP85/LCK/PSIP1/PSME2/PSMC2/NUP107/PSMB1/XPO1/SLC25A4/NUP54/SLC25A5/NUP43/PSMA3/PSMA5/AP1S3/NUP42/NUP37/NPM1/PSMD7/PSMD10/RAC1/PSMC6/CUL5/NUP133/PSMA6/ELOC/CCNT1",49
"R-HSA-5689880","Ub-specific processing proteases","75/2399","220/10654",4.92955414435135e-05,0.000434495958236097,0.000350590422951844,"USP44/ARRB2/CDC25A/H2BC10/FOXO4/CYLD/AR/H2BC17/TP53/RUVBL1/USP3/H2AC16/CCNA2/AXIN2/USP34/PSME3/PSMD11/CDC20/H2AC8/H2AW/PSMD5/USP7/H2BC12/H2BC9/RHOT1/TGFBR1/H2BC15/H2AC21/USP47/USP15/SUDS3/USP33/USP28/H2BC14/H2AC20/BIRC2/CLSPN/USP37/CCNA1/SKP2/RNF146/H2AC12/H2BC11/H2AC4/SMAD2/H2BC6/H2BC8/PSME2/H2AC11/H2BC7/PSMC2/PSMB1/H2AC15/USP10/H2AC17/USP49/PSMA3/PSMA5/TRAF2/H2BC13/USP9X/H2BC5/TNKS/PSMD7/TOMM20/H2AC14/PSMD10/H2AC6/POLB/H2BU1/H2BC4/PSMC6/CFTR/H2AC13/PSMA6",75
"R-HSA-5633007","Regulation of TP53 Activity","58/2399","160/10654",5.00568565559517e-05,0.000438396036716137,0.000353737357089997,"EHMT2/SSRP1/BLM/TP53/TOP3A/AURKB/TPX2/RPA1/MAPKAPK5/CCNA2/EXO1/EP300/DNA2/RFC3/TAF13/RFC5/ATM/CHD4/USP7/TAF5/CHEK1/CCNG1/TBP/EHMT1/RFC2/TAF12/PRMT5/TAF2/TOPBP1/BRIP1/RICTOR/HDAC2/SUPT16H/BARD1/MAP2K6/CCNA1/GATAD2A/MTOR/PRKAA2/RPA2/TAF11/RFC4/BRCA1/NOC2L/TAF4B/ATR/CHEK2/CDK1/ZNF385A/PPP2R1B/RBBP4/AURKA/BRD7/RMI1/RBBP8/RHNO1/TAF15/WRN",58
"R-HSA-68689","CDC6 association with the ORC:origin complex","9/2399","11/10654",5.15429194002292e-05,0.000448553887185538,0.000361933624569231,"ORC1/CDC6/E2F2/ORC2/E2F3/ORC6/MCM8/ORC4/ORC3",9
"R-HSA-68949","Orc1 removal from chromatin","31/2399","71/10654",5.78582136522766e-05,0.00050034618724453,0.00040372431108573,"ORC1/MCM2/CDT1/MCM7/SKP1/MCM5/MCM3/CDC6/CCNA2/PSME3/PSMD11/MCM4/PSMD5/RBX1/ORC2/ORC6/MCM8/MCM6/CCNA1/SKP2/PSME2/PSMC2/PSMB1/PSMA3/PSMA5/ORC4/ORC3/PSMD7/PSMD10/PSMC6/PSMA6",31
"R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","15/2399","25/10654",5.86978396152176e-05,0.000504434559193276,0.000407023177331838,"LIG3/POLK/RPA1/POLE/LIG1/RFC3/RFC5/RFC2/POLD1/POLD3/PCNA/XRCC1/RPA2/RFC4/POLE2",15
"R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","18/2399","33/10654",6.25206192671184e-05,0.000533949388150856,0.000430838396257226,"BRCA2/BLM/TOP3A/XRCC2/EXO1/DNA2/ATM/RAD51AP1/BRIP1/BARD1/RAD51/PALB2/BRCA1/EME1/RMI1/RBBP8/GEN1/WRN",18
"R-HSA-72306","tRNA processing","42/2399","107/10654",6.81392175868861e-05,0.000578342124580051,0.000466658449230526,"NDC1/WDR4/TRMT1/POP4/CPSF4/TYW3/TRMT10A/NUP188/NUP155/EPRS1/NUP50/ELAC2/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/CSTF2/PUS7/NUP160/NUP85/NSUN2/ADAT2/NUP107/MTO1/POP7/NUP54/NUP43/RPP30/CDKAL1/NUP42/NUP37/QTRT2/TYW5/TSEN2/PUS1/NSUN6/PRORP/NUP133/TPRKB/TRMT11",42
"R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","12/2399","18/10654",7.72156383890822e-05,0.000651358912791337,0.000525574961976704,"TP53/EP300/CCNB1/CDC25C/TFDP2/PCNA/RBL2/PRMT1/CDK1/ZNF385A/RBL1/AURKA",12
"R-HSA-5693537","Resolution of D-Loop Structures","18/2399","34/10654",0.000105021069289719,0.000880512013861974,0.000710476296735327,"BRCA2/BLM/TOP3A/XRCC2/EXO1/DNA2/ATM/RAD51AP1/BRIP1/BARD1/RAD51/PALB2/BRCA1/EME1/RMI1/RBBP8/GEN1/WRN",18
"R-HSA-174411","Polymerase switching on the C-strand of the telomere","10/2399","14/10654",0.000133122821400237,0.00108954690134122,0.000879144447091788,"POLA2/POLA1/PRIM1/RFC3/RFC5/RFC2/POLD1/POLD3/PCNA/RFC4",10
"R-HSA-69091","Polymerase switching","10/2399","14/10654",0.000133122821400237,0.00108954690134122,0.000879144447091788,"POLA2/POLA1/PRIM1/RFC3/RFC5/RFC2/POLD1/POLD3/PCNA/RFC4",10
"R-HSA-69109","Leading Strand Synthesis","10/2399","14/10654",0.000133122821400237,0.00108954690134122,0.000879144447091788,"POLA2/POLA1/PRIM1/RFC3/RFC5/RFC2/POLD1/POLD3/PCNA/RFC4",10
"R-HSA-69166","Removal of the Flap Intermediate","10/2399","14/10654",0.000133122821400237,0.00108954690134122,0.000879144447091788,"POLA2/RPA1/POLA1/PRIM1/DNA2/FEN1/POLD1/POLD3/PCNA/RPA2",10
"R-HSA-72312","rRNA processing","69/2399","205/10654",0.000150541053200016,0.00122481626124273,0.0009882919344305,"PELP1/RRP9/RPS4Y1/WDR12/RIOK3/NOP2/RPL34/DDX21/DIMT1/ISG20L2/ELAC2/EXOSC2/UTP20/NAT10/IMP4/FTSJ3/DHX37/BYSL/RRP1/LAS1L/WDR43/RPS27L/FBL/TEX10/EXOSC5/RPL9/UTP18/UTP6/DKC1/EXOSC3/TSR1/MRM1/RPL39L/RCL1/PDCD11/BOP1/RPS24/UTP4/MTREX/NOL11/RIOK2/RPL15/RPL26/RPS4Y2/RPS21/DDX52/RPP30/RPL31/HEATR1/ERI1/WDR75/XRN2/NCL/RPLP0/RBM28/NOP58/RPL18/RPS29/GNL3/RPS3A/RPL7/KRR1/EXOSC9/PRORP/WDR3/EXOSC8/PNO1/WDR36/RPL22",69
"R-HSA-453274","Mitotic G2-G2/M phases","67/2399","198/10654",0.000156254446927704,0.00126382273250349,0.00101976586415975,"MYBL2/CDC25A/GTSE1/TP53/SKP1/TUBB4A/FOXM1/CEP72/HAUS4/TPX2/CCNA2/LCMT1/EP300/CCNB1/PSME3/PLK1/TUBB2B/NINL/ALMS1/PSMD11/PKMYT1/PSMD5/RBX1/TUBB/PRKAR2B/E2F3/CDC25C/NEK2/HAUS8/CENPJ/CEP78/TUBB2A/HSP90AB1/CENPF/CCNA1/TUBG1/PSME2/CEP135/PSMC2/HMMR/PLK4/CCNB2/PSMB1/XPO1/AKAP9/CDK7/FGFR1OP/HAUS6/LIN9/CEP152/CDK1/PSMA3/TUBGCP4/PSMA5/BORA/PPP2R1B/RBBP4/AURKA/CEP290/PSMD7/PSMD10/PSMC6/HAUS1/YWHAG/PSMA6/CEP76/PCM1",67
"R-HSA-452723","Transcriptional regulation of pluripotent stem cells","14/2399","24/10654",0.000159128684450893,0.00127954351532151,0.0010324508058556,"SOX2/ZSCAN10/PRDM14/SALL4/LIN28A/ZIC3/DPPA4/HIF3A/TDGF1/NR6A1/EPHA1/PBX1/SMAD2/SALL1",14
"R-HSA-68867","Assembly of the pre-replicative complex","29/2399","68/10654",0.000164717629949417,0.0013167833789561,0.0010624992776419,"ORC1/MCM2/CDT1/MCM7/MCM5/MCM3/CDC6/PSME3/PSMD11/MCM4/E2F2/PSMD5/ORC2/E2F3/ORC6/MCM8/MCM6/GMNN/PSME2/PSMC2/PSMB1/PSMA3/PSMA5/ORC4/ORC3/PSMD7/PSMD10/PSMC6/PSMA6",29
"R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","28/2399","65/10654",0.000172690051700181,0.00136730997715094,0.00110326868204179,"LIG3/GTF2H3/POLK/POLR2H/RPA1/POLE/EP300/LIG1/RFC3/RFC5/USP7/RBX1/CUL4B/RFC2/POLD1/POLD3/PCNA/PRPF19/XRCC1/RPA2/RFC4/POLE2/POLR2K/CDK7/AQR/POLR2D/POLR2B/TCEA1",28
"R-HSA-8868773","rRNA processing in the nucleus and cytosol","66/2399","195/10654",0.000173026862563101,0.00136730997715094,0.00110326868204179,"PELP1/RRP9/RPS4Y1/WDR12/RIOK3/NOP2/RPL34/DDX21/DIMT1/ISG20L2/EXOSC2/UTP20/NAT10/IMP4/FTSJ3/DHX37/BYSL/RRP1/LAS1L/WDR43/RPS27L/FBL/TEX10/EXOSC5/RPL9/UTP18/UTP6/DKC1/EXOSC3/TSR1/RPL39L/RCL1/PDCD11/BOP1/RPS24/UTP4/MTREX/NOL11/RIOK2/RPL15/RPL26/RPS4Y2/RPS21/DDX52/RPP30/RPL31/HEATR1/ERI1/WDR75/XRN2/NCL/RPLP0/RBM28/NOP58/RPL18/RPS29/GNL3/RPS3A/RPL7/KRR1/EXOSC9/WDR3/EXOSC8/PNO1/WDR36/RPL22",66
"R-HSA-70326","Glucose metabolism","36/2399","91/10654",0.000182606592237015,0.00143476608186226,0.00115769833514475,"PGM2L1/SLC37A4/NDC1/HK1/SLC25A13/ENO2/NUP188/NUP155/ALDOC/NUP50/NUP210/NUP88/NUP205/NUP35/SLC25A11/NUP153/NUP93/SLC37A1/NUP160/NUP85/SLC25A10/GOT2/NUP107/PFKFB2/NUP54/GNPDA1/HK2/NUP43/PGP/PPP2R1B/NUP42/NUP37/FBP1/MDH1/PFKFB4/NUP133",36
"R-HSA-390450","Folding of actin by CCT/TriC","8/2399","10/10654",0.000188939785352827,0.00147609207306896,0.0011910438622122,"CCT8/CCT2/CCT7/CCT3/CCT5/CCT4/CCT6A/TCP1",8
"R-HSA-4570464","SUMOylation of RNA binding proteins","22/2399","47/10654",0.000199668593853417,0.00154438963192929,0.00124615247621318,"PHC1/NDC1/CBX2/NUP188/NUP155/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/NUP160/NUP85/NUP107/NUP54/NUP43/NUP42/NUP37/SUMO1/NOP58/NUP133",22
"R-HSA-162599","Late Phase of HIV Life Cycle","50/2399","139/10654",0.000199928257806119,0.00154438963192929,0.00124615247621318,"SSRP1/NDC1/GTF2H3/POLR2H/NEDD4L/NUP188/RANBP1/TAF13/NUP155/GTF2B/TAF5/NUP50/NUP210/TBP/CHMP5/NUP88/NUP205/NUP35/NUP153/TAF12/NUP93/RANGAP1/TAF2/NCBP1/PDCD6IP/NUP160/NUP85/SUPT16H/GTF2E1/TAF11/NUP107/XPO1/POLR2K/CDK7/TAF4B/NUP54/NUP43/POLR2D/NUP42/NUP37/CHMP2B/POLR2B/GTF2F2/TCEA1/TAF15/NUP133/ELOC/CCNT1/CHMP4C/CCNT2",50
"R-HSA-5663205","Infectious disease","116/2399","383/10654",0.000204195529040648,0.00156205800686603,0.00126040891042051,"B2M/ELMO1/ANTXR2/HMGA1/TXNRD1/SSRP1/RPS4Y1/NDC1/AP1M2/SKP1/SYT2/GTF2H3/POLR2H/KPNA2/CPSF4/SH3GL2/NEDD4L/CDH1/LIG1/NUP188/PSME3/SV2A/RANBP1/RPL34/TAF13/NUP155/PSMD11/CALM2/SYT1/GTF2B/FEN1/PSMD5/RBX1/TAF5/NUP50/NUP210/TBP/CHMP5/NUP88/NUP205/NUP35/NUP153/TAF12/NUP93/RPS27L/RANGAP1/TAF2/NCBP1/RPL9/CBL/HSP90AB1/SH3GL3/PDCD6IP/NUP160/NUP85/SUPT16H/LCK/MAP2K6/RPL39L/GTF2E1/PSIP1/PSME2/PSMC2/XRCC5/RPS24/TAF11/NUP107/PSMB1/XPO1/SLC25A4/LIG4/POLR2K/RPL15/CDK7/CD9/RPL26/TAF4B/NUP54/RPS4Y2/RPS21/SLC25A5/NUP43/PSMA3/RPL31/PSMA5/XRCC6/TGFB1/AP1S3/POLR2D/NUP42/NUP37/CHMP2B/POLR2B/NPM1/GUCY2C/PSMD7/PSMD10/RAC1/RPLP0/GTF2F2/KPNA5/RPL18/RPS29/PSMC6/RPS3A/CUL5/TCEA1/RPL7/TAF15/NUP133/PSMA6/ELOC/CCNT1/CHMP4C/CCNT2/RPL22",116
"R-HSA-69275","G2/M Transition","66/2399","196/10654",0.000204487593626099,0.00156205800686603,0.00126040891042051,"MYBL2/CDC25A/GTSE1/TP53/SKP1/TUBB4A/FOXM1/CEP72/HAUS4/TPX2/CCNA2/LCMT1/EP300/CCNB1/PSME3/PLK1/TUBB2B/NINL/ALMS1/PSMD11/PKMYT1/PSMD5/RBX1/TUBB/PRKAR2B/CDC25C/NEK2/HAUS8/CENPJ/CEP78/TUBB2A/HSP90AB1/CENPF/CCNA1/TUBG1/PSME2/CEP135/PSMC2/HMMR/PLK4/CCNB2/PSMB1/XPO1/AKAP9/CDK7/FGFR1OP/HAUS6/LIN9/CEP152/CDK1/PSMA3/TUBGCP4/PSMA5/BORA/PPP2R1B/RBBP4/AURKA/CEP290/PSMD7/PSMD10/PSMC6/HAUS1/YWHAG/PSMA6/CEP76/PCM1",66
"R-HSA-110314","Recognition of DNA damage by PCNA-containing replication complex","16/2399","30/10654",0.000227202433895848,0.00172598534036901,0.00139268022870732,"RPA1/POLE/RFC3/RFC5/RBX1/CUL4B/DTL/RFC2/POLD1/POLD3/PCNA/RAD18/RPA2/RFC4/POLE2/USP1",16
"R-HSA-113510","E2F mediated regulation of DNA replication","13/2399","22/10654",0.000229917012029452,0.00173701039307965,0.00140157623296149,"ORC1/POLA2/POLA1/PRIM1/CCNB1/ORC2/ORC6/TFDP2/MCM8/CDK1/ORC4/PPP2R1B/ORC3",13
"R-HSA-6784531","tRNA processing in the nucleus","25/2399","57/10654",0.000270278281375641,0.00203077943656561,0.00163861552240394,"NDC1/POP4/CPSF4/NUP188/NUP155/NUP50/ELAC2/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/CSTF2/NUP160/NUP85/NUP107/POP7/NUP54/NUP43/RPP30/NUP42/NUP37/TSEN2/NUP133",25
"R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","14/2399","25/10654",0.000286949759696301,0.00214432564990442,0.00173023482105207,"CDC25A/FOXM1/CCNA2/LCMT1/CCNB1/PLK1/PKMYT1/CDC25C/CCNA1/CCNB2/XPO1/CDK7/CDK1/PPP2R1B",14
"R-HSA-8956320","Nucleobase biosynthesis","10/2399","15/10654",0.00031858710293186,0.00236787711638545,0.0019106162531447,"PFAS/CAD/PPAT/ATIC/PAICS/ADSL/GART/GMPS/UMPS/IMPDH2",10
"R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","15/2399","28/10654",0.000334662233727841,0.00247398156653646,0.00199623086785028,"TUBB4A/TUBB2B/CCT8/VBP1/PFDN6/TUBB2A/CCT2/CCT7/CCT3/CCT5/CCT4/PFDN5/CCT6A/TCP1/PFDN4",15
"R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","62/2399","185/10654",0.000362965049396529,0.00266886065732742,0.00215347684809424,"PELP1/RRP9/RPS4Y1/WDR12/RIOK3/RPL34/DDX21/ISG20L2/EXOSC2/UTP20/IMP4/FTSJ3/DHX37/BYSL/RRP1/LAS1L/WDR43/RPS27L/FBL/TEX10/EXOSC5/RPL9/UTP18/UTP6/EXOSC3/TSR1/RPL39L/RCL1/PDCD11/BOP1/RPS24/UTP4/MTREX/NOL11/RIOK2/RPL15/RPL26/RPS4Y2/RPS21/DDX52/RPP30/RPL31/HEATR1/ERI1/WDR75/XRN2/NCL/RPLP0/RBM28/NOP58/RPL18/RPS29/GNL3/RPS3A/RPL7/KRR1/EXOSC9/WDR3/EXOSC8/PNO1/WDR36/RPL22",62
"R-HSA-5689901","Metalloprotease DUBs","18/2399","37/10654",0.000416650070427795,0.00304730769594797,0.00245884196097926,"H2AC16/EP300/H2AC8/H2AW/H2AC21/H2AC20/BARD1/H2AC12/H2AC4/H2AC11/BRCA1/H2AC15/H2AC17/MYSM1/H2AC14/H2AC6/BRCC3/H2AC13",18
"R-HSA-174414","Processive synthesis on the C-strand of the telomere","8/2399","11/10654",0.000555331427893086,0.0040188458597526,0.0032427663434865,"RPA1/LIG1/DNA2/FEN1/POLD1/POLD3/PCNA/RPA2",8
"R-HSA-2514853","Condensation of Prometaphase Chromosomes","8/2399","11/10654",0.000555331427893086,0.0040188458597526,0.0032427663434865,"CCNB1/NCAPH/NCAPG/NCAPD2/CCNB2/CDK1/SMC2/SMC4",8
"R-HSA-8953750","Transcriptional Regulation by E2F6","17/2399","35/10654",0.000614419313714616,0.00442317568773611,0.00356901601904219,"EHMT2/PHC1/CDC7/CHEK1/EZH2/EHMT1/TFDP2/RAD51/RRM2/E2F6/BRCA1/CBX5/RBBP4/RBBP8/MGA/SUZ12/PCGF6",17
"R-HSA-5688426","Deubiquitination","91/2399","297/10654",0.000630619892086673,0.00451615808134987,0.00364404257817628,"USP44/ARRB2/CDC25A/HCFC1/H2BC10/FOXO4/CYLD/AR/H2BC17/TP53/RUVBL1/USP3/H2AC16/CCNA2/AXIN2/USP34/EP300/PSME3/INO80D/PSMD11/CDC20/H2AC8/H2AW/PSMD5/USP7/ACTR5/H2BC12/H2BC9/RHOT1/TGFBR1/H2BC15/H2AC21/USP47/USP15/SUDS3/USP33/USP28/H2BC14/UCHL1/H2AC20/BIRC2/CLSPN/INO80C/USP37/BARD1/CCNA1/SKP2/RNF146/H2AC12/H2BC11/H2AC4/SMAD2/H2BC6/H2BC8/PSME2/H2AC11/H2BC7/PSMC2/RIPK2/PSMB1/YOD1/BRCA1/H2AC15/USP10/H2AC17/USP49/CDK1/PSMA3/PSMA5/TGFB1/TRAF2/H2BC13/USP9X/H2BC5/TNKS/OTUD3/MYSM1/ATXN3/PSMD7/TOMM20/H2AC14/PSMD10/H2AC6/POLB/H2BU1/H2BC4/PSMC6/CFTR/BRCC3/H2AC13/PSMA6",91
"R-HSA-73856","RNA Polymerase II Transcription Termination","27/2399","67/10654",0.000803723455705026,0.00572600907561871,0.00462025918905425,"THOC6/DDX39A/SRSF2/CPSF4/SRRM1/RNPS1/CSTF2/NCBP1/WDR33/ZC3H11A/NUDT21/ALYREF/CPSF3/SNRPB/SLU7/CPSF2/THOC1/SRSF7/SRSF1/CHTOP/RBM8A/SNRPE/SNRPG/EIF4A3/SNRPF/CSTF3/SRSF11",27
"R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","9/2399","14/10654",0.000958788074746041,0.00676068514244003,0.00545512891110568,"RPA1/EXO1/LIG1/MSH6/MSH2/POLD1/POLD3/PCNA/RPA2",9
"R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","9/2399","14/10654",0.000958788074746041,0.00676068514244003,0.00545512891110568,"E2F8/ARID3A/TP53/E2F7/CCNA2/CCNE1/CCNA1/ZNF385A/CCNE2",9
"R-HSA-70171","Glycolysis","28/2399","71/10654",0.000970453842436079,0.00680803078239596,0.00549333163226438,"PGM2L1/NDC1/HK1/ENO2/NUP188/NUP155/ALDOC/NUP50/NUP210/NUP88/NUP205/NUP35/NUP153/NUP93/NUP160/NUP85/NUP107/PFKFB2/NUP54/GNPDA1/HK2/NUP43/PGP/PPP2R1B/NUP42/NUP37/PFKFB4/NUP133",28
"R-HSA-72165","mRNA Splicing - Minor Pathway","22/2399","52/10654",0.00111811319378683,0.00780408955054258,0.00629704144403589,"POLR2H/SRSF2/LSM2/SNRNP25/EFTUD2/NCBP1/SF3B6/SNRNP200/ZCRB1/SF3B3/POLR2K/SNRPB/DDX23/SNRNP40/POLR2D/SRSF7/POLR2B/SRSF1/GTF2F2/SNRPE/SNRPG/SNRPF",22
"R-HSA-191273","Cholesterol biosynthesis","13/2399","25/10654",0.00120703650208518,0.00838219793114708,0.00676351128760117,"TM7SF2/DHCR7/HMGCS1/ACAT2/LBR/DHCR24/SQLE/FDFT1/HMGCR/FDPS/IDI1/MSMO1/EBP",13
"R-HSA-1433557","Signaling by SCF-KIT","19/2399","43/10654",0.00128611418640855,0.00888646736840077,0.00717040122969907,"GRB7/GRB10/PIK3CA/PTPN6/KITLG/CHEK1/LYN/SOS1/PIK3R3/PTPRU/CBL/PIK3R1/KIT/LCK/PTPN11/TEC/GRAP/KRAS/RAC1",19
"R-HSA-983189","Kinesins","24/2399","59/10654",0.00131809647826156,0.00906191328804824,0.00731196677940888,"KIF22/KIF1A/TUBB4A/TUBB2B/KIF13B/KIF18B/KIF21B/KIF21A/KIF23/TUBB2A/KIF5A/KIF15/KIFC1/KIF2A/KIFAP3/KIF11/KIF4A/RACGAP1/KIF2C/KIF3C/KIF1B/KIF20A/CENPE/KIF20B",24
"R-HSA-73817","Purine ribonucleoside monophosphate biosynthesis","8/2399","12/10654",0.00133655152975967,0.0090679933889771,0.00731687275175645,"PFAS/PPAT/ATIC/PAICS/ADSL/GART/GMPS/IMPDH2",8
"R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","30/2399","79/10654",0.00133876556942716,0.0090679933889771,0.00731687275175645,"LIG3/GTF2H3/POLK/POLR2H/RPA1/POLE/EP300/LIG1/RFC3/RFC5/USP7/RBX1/CUL4B/RFC2/POLD1/POLD3/PCNA/PRPF19/XRCC1/COPS4/COPS5/RPA2/RFC4/POLE2/POLR2K/CDK7/AQR/POLR2D/POLR2B/TCEA1",30
"R-HSA-8852135","Protein ubiquitination","30/2399","79/10654",0.00133876556942716,0.0090679933889771,0.00731687275175645,"H2BC10/H2BC17/UBE2C/RNF144A/UBE2T/UBE2W/USP7/H2BC12/H2BC9/UBE2S/RNF152/H2BC15/PCNA/H2BC14/PEX2/PEX13/H2BC11/H2BC6/RAD18/H2BC8/H2BC7/SHPRH/DERL1/PRKDC/UBA6/H2BC13/USP9X/H2BC5/CDC73/H2BC4",30
"R-HSA-174143","APC/C-mediated degradation of cell cycle proteins","32/2399","86/10654",0.00139914007581942,0.00938447611830096,0.00757223948607787,"SKP1/AURKB/CCNA2/UBE2C/CCNB1/PSME3/PLK1/PSMD11/CDC20/PSMD5/PTTG1/NEK2/CDC14A/CDC27/FBXO5/ANAPC7/MAD2L1/CCNA1/SKP2/PSME2/PSMC2/PSMB1/CDC26/CDK1/PSMA3/PSMA5/AURKA/PSMD7/PSMD10/PSMC6/ANAPC1/PSMA6",32
"R-HSA-453276","Regulation of mitotic cell cycle","32/2399","86/10654",0.00139914007581942,0.00938447611830096,0.00757223948607787,"SKP1/AURKB/CCNA2/UBE2C/CCNB1/PSME3/PLK1/PSMD11/CDC20/PSMD5/PTTG1/NEK2/CDC14A/CDC27/FBXO5/ANAPC7/MAD2L1/CCNA1/SKP2/PSME2/PSMC2/PSMB1/CDC26/CDK1/PSMA3/PSMA5/AURKA/PSMD7/PSMD10/PSMC6/ANAPC1/PSMA6",32
"R-HSA-8854518","AURKA Activation by TPX2","28/2399","73/10654",0.00160138401272586,0.0106888495995051,0.00862472534191646,"TUBB4A/CEP72/HAUS4/TPX2/PLK1/NINL/ALMS1/TUBB/PRKAR2B/NEK2/HAUS8/CENPJ/CEP78/TUBG1/CEP135/HMMR/PLK4/AKAP9/FGFR1OP/HAUS6/CEP152/CDK1/AURKA/CEP290/HAUS1/YWHAG/CEP76/PCM1",28
"R-HSA-5620922","BBSome-mediated cargo-targeting to cilium","12/2399","23/10654",0.00179391847547923,0.0119161251390529,0.00961500164330085,"SMO/CCT8/BBS2/CCT2/RAB3IP/CCT3/CCT5/CCT4/BBS10/TCP1/LZTFL1/MKKS",12
"R-HSA-174437","Removal of the Flap Intermediate from the C-strand","7/2399","10/10654",0.00181932132515154,0.011969219244418,0.00965784274343855,"RPA1/DNA2/FEN1/POLD1/POLD3/PCNA/RPA2",7
