"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5688426","Deubiquitination","75/1870","297/10654",0.000455582946835653,0.00333764028442641,0.00253854571062887,"HCFC1/FOXO4/ARRB2/CYLD/RHOT1/USP3/USP34/AR/PSMD5/PSMA3/TP53/H2BC12/PSMD7/USP33/SMAD2/PSME3/TGFBR1/RIPK2/USP15/H2BC6/PSMB1/AXIN2/PSMA2/USP44/PSME2/PSMC2/H2AC21/PSMA5/USP7/INO80D/BARD1/H2BC11/PSMD11/TNKS/TOMM20/USP47/H2BC5/H2AC4/H2BC7/USP37/RNF146/H2AC13/BIRC2/PSMC6/CFTR/H2AC11/PSMA6/H2AC20/TAF9B/EP300/BRCC3/H2AC16/UCHL5/ATXN3/H2BC17/USP28/ACTL6A/H2AC14/USP9X/RPS27A/CDC20/H2AC8/CDK1/POLB/H2AC6/CCNA1/PSMD10/CLSPN/MDM4/H2BC4/H2AC12/H2BC13/MYSM1/CDC25A/INO80C",75
"R-HSA-73933","Resolution of Abasic Sites (AP sites)","16/1870","39/10654",0.000487708039962997,0.00355367804254119,0.00270285991990873,"MUTYH/RPA1/RPA2/PCNA/POLD1/APEX1/RFC1/LIG1/RFC2/POLE2/RFC4/POLB/POLE/RFC5/PARP2/XRCC1",16
"R-HSA-5696398","Nucleotide Excision Repair","34/1870","111/10654",0.000501262816828605,0.00363280794131699,0.0027630446156823,"GTF2H3/RBX1/POLK/POLR2B/RPA1/COPS5/CDK7/RPA2/POLR2K/USP7/INO80D/USP45/CUL4B/PCNA/COPS4/POLD1/TCEA1/RFC1/SUMO1/LIG1/EP300/POLR2D/RFC2/POLE2/ACTL6A/PIAS3/RFC4/RPS27A/AQR/POLE/RFC5/PARP2/XRCC1/INO80C",34
"R-HSA-110312","Translesion synthesis by REV1","9/1870","16/10654",0.000541078721972667,0.00390039634876554,0.00296656726823179,"RPA1/RPA2/PCNA/RFC1/RFC2/RFC4/RPS27A/RFC5/MAD2L2",9
"R-HSA-6782135","Dual incision in TC-NER","23/1870","66/10654",0.000548626199275062,0.00393376657778077,0.00299194802964116,"GTF2H3/RBX1/POLK/POLR2B/RPA1/CDK7/RPA2/POLR2K/USP7/CUL4B/PCNA/POLD1/TCEA1/RFC1/EP300/POLR2D/RFC2/POLE2/RFC4/RPS27A/AQR/POLE/RFC5",23
"R-HSA-4570464","SUMOylation of RNA binding proteins","18/1870","47/10654",0.000599060969438574,0.00427266765504338,0.00324970974231786,"CBX2/NUP37/PHC1/NDC1/NUP155/NUP42/NUP54/SUMO1/NUP35/NUP153/NUP210/NUP43/NUP107/NUP160/NOP58/RANBP2/NUP133/NUP205",18
"R-HSA-8852135","Protein ubiquitination","26/1870","79/10654",0.000675049682410715,0.00478929985205075,0.00364265036381184,"UBE2T/UBE2W/H2BC12/RNF152/PEX13/H2BC6/USP7/UBA6/H2BC11/PCNA/H2BC5/HLTF/H2BC7/RNF144A/PEX2/UBE2S/H2BC17/RAD18/USP9X/CDC73/SHPRH/DERL1/RPS27A/PRKDC/H2BC4/H2BC13",26
"R-HSA-168276","NS1 Mediated Effects on Host Pathways","16/1870","40/10654",0.000681878887222647,0.00480196926903694,0.00365228648136965,"NUP37/NDC1/NUP155/NUP42/NUP54/NUP35/KPNA5/NUP153/NUP210/NUP43/KPNA2/NUP107/NUP160/RANBP2/NUP133/NUP205",16
"R-HSA-68827","CDT1 association with the CDC6:ORC:origin complex","21/1870","59/10654",0.000685115304176146,0.00480196926903694,0.00365228648136965,"PSMD5/CDT1/PSMA3/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/PSMA6/RPS27A/ORC3/GMNN/PSMD10/MCM8/ORC4/ORC5/ORC1",21
"R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","25/1870","75/10654",0.000687522306323538,0.00480196926903694,0.00365228648136965,"PSMD5/PSMA3/PSMD7/PSME3/CDC26/NEK2/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/CDC27/PSMD11/PSMC6/PSMA6/MAD2L1/BUB3/RPS27A/ANAPC1/CDC20/CDK1/CCNA1/PSMD10/ANAPC10/CCNB1",25
"R-HSA-73893","DNA Damage Bypass","18/1870","48/10654",0.000803292338989658,0.0055816395513302,0.00424528886693395,"RBX1/POLK/RPA1/RPA2/CUL4B/PCNA/POLD1/RFC1/RCHY1/RFC2/POLE2/RAD18/RFC4/RPS27A/USP1/POLE/RFC5/MAD2L2",18
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","27/1870","84/10654",0.000811662948585212,0.00561088028047624,0.00426752880929553,"GTF2H3/RBX1/POLK/RPA1/COPS5/CDK7/RPA2/INO80D/USP45/CUL4B/PCNA/COPS4/POLD1/RFC1/SUMO1/LIG1/RFC2/POLE2/ACTL6A/PIAS3/RFC4/RPS27A/POLE/RFC5/PARP2/XRCC1/INO80C",27
"R-HSA-5689901","Metalloprotease DUBs","15/1870","37/10654",0.000844417212658057,0.00580752246256664,0.00441709111240036,"H2AC21/BARD1/H2AC4/H2AC13/H2AC11/H2AC20/EP300/BRCC3/H2AC16/H2AC14/RPS27A/H2AC8/H2AC6/H2AC12/MYSM1",15
"R-HSA-2514853","Condensation of Prometaphase Chromosomes","7/1870","11/10654",0.000865855268129257,0.00592473554029563,0.0045062411496548,"NCAPG/CCNB2/CDK1/SMC4/CCNB1/NCAPH/SMC2",7
"R-HSA-5696400","Dual Incision in GG-NER","16/1870","41/10654",0.000938285387617538,0.00638792273994162,0.00485853252280427,"GTF2H3/RBX1/POLK/RPA1/RPA2/CUL4B/PCNA/POLD1/RFC1/RFC2/POLE2/RFC4/RPS27A/POLE/RFC5/PARP2",16
"R-HSA-5656121","Translesion synthesis by POLI","9/1870","17/10654",0.000971371790127364,0.00654296828631154,0.00497645721604517,"RPA1/RPA2/PCNA/RFC1/RFC2/RFC4/RPS27A/RFC5/MAD2L2",9
"R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","8/1870","14/10654",0.000975620642098383,0.00654296828631154,0.00497645721604517,"RPA1/RPA2/MSH6/PCNA/POLD1/LIG1/MSH2/EXO1",8
"R-HSA-69166","Removal of the Flap Intermediate","8/1870","14/10654",0.000975620642098383,0.00654296828631154,0.00497645721604517,"POLA2/RPA1/RPA2/DNA2/PRIM1/PCNA/POLD1/POLA1",8
"R-HSA-72766","Translation","72/1870","291/10654",0.00107791502087729,0.00719321508981482,0.00547102256557835,"RPS4Y1/RPL34/SEC61G/SSR1/MRPS23/SARS2/FARSA/LARS1/EPRS1/RPL9/HARS1/SEC11C/MRPL20/MRPS31/SPCS2/MTIF3/RARS1/MRPS30/RPS21/RPL31/MRPL18/MRPL47/ERAL1/MRPL44/RPL26/RPL15/GSPT2/MRPS10/SRP54/MRPL1/RPS3A/MRPL35/RPL18/RPS29/RPS27L/RPS4Y2/SEC61B/TUFM/EEF1G/FARS2/EIF1AX/DARS2/RPLP0/VARS1/SEC61A2/RPL7/RPS24/PTCD3/MRPL42/DAP3/EEF1A1/MRPS9/MRPL33/EIF3B/APEH/RPS27A/TARS2/RPL39L/MRPL16/EIF4A2/EIF4B/N6AMT1/NARS2/MRPL24/RPL7A/RPLP1/EIF3E/MRPS27/RPL22/MRPL34/MRPS34/MRPS18C",72
"R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","24/1870","73/10654",0.0010874300681241,0.00722096419621323,0.00549212800805223,"PSMD5/PSMA3/PSMD7/PSME3/CDC26/NEK2/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/CDC27/PSMD11/PSMC6/PSMA6/MAD2L1/BUB3/RPS27A/ANAPC1/CDC20/CDK1/CCNA1/PSMD10/ANAPC10",24
"R-HSA-168273","Influenza Viral RNA Transcription and Replication","38/1870","134/10654",0.00125682594782971,0.00830490871409045,0.00631655558919577,"RPS4Y1/RPL34/NUP37/RPL9/POLR2B/RPS21/NDC1/RPL31/RPL26/POLR2K/RPL15/NUP155/RPS3A/NUP42/NUP54/RPL18/RPS29/RPS27L/RPS4Y2/GTF2F2/RPLP0/NUP35/RPL7/RPS24/NUP153/NUP210/NUP43/POLR2D/NUP107/NUP160/RANBP2/NUP133/RPS27A/RPL39L/NUP205/RPL7A/RPLP1/RPL22",38
"R-HSA-168253","Host Interactions with Influenza Factors","16/1870","42/10654",0.00127198515356246,0.00836407798537658,0.0063615586113984,"NUP37/NDC1/NUP155/NUP42/NUP54/NUP35/KPNA5/NUP153/NUP210/NUP43/KPNA2/NUP107/NUP160/RANBP2/NUP133/NUP205",16
"R-HSA-69563","p53-Dependent G1 DNA Damage Response","22/1870","66/10654",0.00140875151935672,0.00917389878305727,0.00697749290543322,"ATM/PSMD5/PSMA3/TP53/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/CCNE2/PSMC6/PSMA6/RPS27A/CDK2/PHF20/CCNA1/CHEK2/PSMD10/MDM4",22
"R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","22/1870","66/10654",0.00140875151935672,0.00917389878305727,0.00697749290543322,"ATM/PSMD5/PSMA3/TP53/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/CCNE2/PSMC6/PSMA6/RPS27A/CDK2/PHF20/CCNA1/CHEK2/PSMD10/MDM4",22
"R-HSA-9604323","Negative regulation of NOTCH4 signaling","19/1870","54/10654",0.00142188395601685,0.00921490179187842,0.00700867901396969,"SKP1/RBX1/PSMD5/PSMA3/AKT1/TACC3/PSMD7/PSME3/YWHAZ/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/PSMA6/RPS27A/PSMD10",19
"R-HSA-72187","mRNA 3'-end processing","20/1870","58/10654",0.00143158938172626,0.00923340902663634,0.00702275526467577,"THOC6/DDX39A/CPSF2/RNPS1/SRSF11/SRSF7/CPSF3/ZC3H11A/U2AF1/PCF11/CHTOP/SRSF1/SRSF2/SRRM1/PAPOLA/SLU7/ALYREF/CSTF3/NUDT21/UPF3B",20
"R-HSA-168255","Influenza Life Cycle","40/1870","144/10654",0.00146306269303604,0.00939146909625039,0.0071429727469529,"RPS4Y1/RPL34/NUP37/RPL9/POLR2B/RPS21/NDC1/RPL31/RPL26/POLR2K/RPL15/NUP155/RPS3A/NUP42/NUP54/RPL18/RPS29/RPS27L/RPS4Y2/GTF2F2/XPO1/RPLP0/NUP35/RPL7/RPS24/NUP153/NUP210/NUP43/POLR2D/NUP107/NUP160/RANBP2/NUP133/RPS27A/RAN/RPL39L/NUP205/RPL7A/RPLP1/RPL22",40
"R-HSA-5358508","Mismatch Repair","8/1870","15/10654",0.00177025639625561,0.0112561585950592,0.00856122010900179,"RPA1/RPA2/MSH6/PCNA/POLD1/LIG1/MSH2/EXO1",8
"R-HSA-8956320","Nucleobase biosynthesis","8/1870","15/10654",0.00177025639625561,0.0112561585950592,0.00856122010900179,"PFAS/PPAT/ADSS2/UMPS/CAD/IMPDH2/GMPS/ATIC",8
"R-HSA-8866654","E3 ubiquitin ligases ubiquitinate target proteins","20/1870","59/10654",0.00181439660098272,0.0114826601789893,0.00873349290515034,"H2BC12/RNF152/PEX13/H2BC6/H2BC11/PCNA/H2BC5/HLTF/H2BC7/RNF144A/PEX2/H2BC17/RAD18/CDC73/SHPRH/DERL1/RPS27A/PRKDC/H2BC4/H2BC13",20
"R-HSA-191273","Cholesterol biosynthesis","11/1870","25/10654",0.00188670956160605,0.011884506958154,0.00903912992131967,"IDI1/ACAT2/DHCR7/TM7SF2/LBR/DHCR24/SC5D/HMGCS1/EBP/MSMO1/HMGCR",11
"R-HSA-168254","Influenza Infection","42/1870","155/10654",0.00190731411003384,0.0119584159084913,0.00909534366302552,"RPS4Y1/RPL34/NUP37/RPL9/POLR2B/RPS21/NDC1/RPL31/RPL26/POLR2K/RPL15/NUP155/RPS3A/NUP42/NUP54/RPL18/RPS29/RPS27L/RPS4Y2/GTF2F2/XPO1/RPLP0/NUP35/KPNA5/RPL7/RPS24/NUP153/NUP210/NUP43/POLR2D/KPNA2/NUP107/NUP160/RANBP2/NUP133/RPS27A/RAN/RPL39L/NUP205/RPL7A/RPLP1/RPL22",42
"R-HSA-6804757","Regulation of TP53 Degradation","14/1870","36/10654",0.00200739546704116,0.0125276346739421,0.00952828062815834,"ATM/TP53/AKT1/RICTOR/USP7/PPP2R1B/RPS27A/CDK2/CDK1/PHF20/CCNA1/CHEK2/MDM4/CCNG1",14
"R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","23/1870","72/10654",0.00210283468648685,0.0130627703105266,0.00993529461381612,"PSMD5/PSMA3/PSMD7/PSME3/CDC26/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/CDC27/PSMD11/PSMC6/PSMA6/MAD2L1/BUB3/RPS27A/ANAPC1/CDC20/CDK1/CCNA1/PSMD10/ANAPC10",23
"R-HSA-72165","mRNA Splicing - Minor Pathway","18/1870","52/10654",0.00231739188103233,0.0143295608056494,0.0108987913670955,"POLR2B/SF3B6/SNRPF/SNRPE/POLR2K/ZCRB1/SRSF7/SNRNP40/GTF2F2/SNRPD1/SRSF1/SRSF2/SNRPG/POLR2D/SF3B3/SNRNP25/SNRPB/DDX23",18
"R-HSA-167172","Transcription of the HIV genome","23/1870","73/10654",0.0025699208109337,0.0158185080051992,0.0120312562838232,"GTF2H3/SSRP1/TAF11/TAF2/TAF12/GTF2B/POLR2B/TAF5/TAF13/CDK7/POLR2K/TBP/TCEA1/CCNT1/GTF2F2/RNMT/TAF9B/POLR2D/RNGTT/CCNT2/ELOC/GTF2E1/SUPT16H",23
"R-HSA-110320","Translesion Synthesis by POLH","9/1870","19/10654",0.00263778800623188,0.0161624465109117,0.0122928493687553,"RPA1/RPA2/PCNA/RFC1/RCHY1/RFC2/RFC4/RPS27A/RFC5",9
"R-HSA-6806003","Regulation of TP53 Expression and Degradation","14/1870","37/10654",0.00271529527405696,0.016562072531352,0.0125967973180828,"ATM/TP53/AKT1/RICTOR/USP7/PPP2R1B/RPS27A/CDK2/CDK1/PHF20/CCNA1/CHEK2/MDM4/CCNG1",14
"R-HSA-69541","Stabilization of p53","19/1870","57/10654",0.00290509658672653,0.0176399558509341,0.0134166148671012,"ATM/PSMD5/PSMA3/TP53/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/PSMA6/RPS27A/PHF20/CHEK2/PSMD10/MDM4",19
"R-HSA-1834941","STING mediated induction of host immune responses","8/1870","16/10654",0.00299943407053855,0.0180501657459195,0.0137286127100777,"IRF3/CGAS/MRE11/PRKDC/TRIM21/XRCC5/IFI16/TBK1",8
"R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","8/1870","16/10654",0.00299943407053855,0.0180501657459195,0.0137286127100777,"HMGA1/TP53/CABIN1/LMNB1/H1-2/H1-1/H1-5/H1-3",8
"R-HSA-5617833","Cilium Assembly","51/1870","201/10654",0.00312544599985817,0.0187248942569281,0.0142417983806403,"DYNC2H1/CC2D2A/IFT80/RP2/IFT20/HSPB11/CEP72/TUBB4A/SMO/EXOC2/CCT4/EXOC1/NEK2/BBS2/TTC26/PLK1/CEP57/ALMS1/TCP1/AKAP9/TRIP11/TUBB2A/TUBB/HAUS1/CLUAP1/PCM1/CENPJ/CEP97/CEP162/HAUS4/MKKS/CCT5/TUBG1/CEP135/KIFAP3/CKAP5/CCT2/CSNK1D/TUBB2B/CDK1/IFT81/BBS10/CEP290/IQCB1/CEP152/EXOC5/IFT74/TCTEX1D1/PRKAR2B/WDR35/FGFR1OP",51
"R-HSA-69202","Cyclin E associated events during G1/S transition ","25/1870","83/10654",0.00338758072935113,0.0202055700140059,0.0153679721955659,"SKP1/PSMD5/PSMA3/AKT1/PSMD7/PSME3/TFDP2/PSMB1/PSMA2/PSME2/PSMC2/CDK7/RBBP4/PSMA5/RBL2/PSMD11/CDK4/CCNE2/PSMC6/PSMA6/RPS27A/CDK2/CCNA1/PSMD10/CDC25A",25
"R-HSA-2565942","Regulation of PLK1 Activity at G2/M Transition","26/1870","88/10654",0.00379960086154563,0.0225632685522622,0.0171611928548363,"SKP1/CEP72/TUBB4A/NEK2/PLK1/CEP57/ALMS1/AKAP9/TUBB/HAUS1/PCM1/CENPJ/CCNB2/HAUS4/TUBG1/RPS27A/CEP135/CKAP5/CSNK1D/CDK1/CEP290/CEP152/BORA/CCNB1/PRKAR2B/FGFR1OP",26
"R-HSA-1538133","G0 and Early G1","11/1870","27/10654",0.00392525381312817,0.0232072023688455,0.0176509566666059,"MYBL2/TFDP2/RBBP4/RBL2/PCNA/CCNE2/TOP2A/CDK2/CDK1/CCNA1/CDC25A",11
"R-HSA-1169410","Antiviral mechanism by IFN-stimulated genes","24/1870","80/10654",0.00427924140846112,0.0251895957144349,0.0191587273355143,"NUP37/PPM1B/NDC1/NUP155/NUP42/IRF3/NUP54/NUP35/KPNA5/FLNA/NUP153/NUP210/NUP43/KPNA2/NUP107/NUP160/RANBP2/NUP133/RPS27A/EIF4A2/NUP205/ABCE1/MX1/PLCG1",24
"R-HSA-350562","Regulation of ornithine decarboxylase (ODC)","17/1870","51/10654",0.00472893893140625,0.0276236693253846,0.0210100374222432,"OAZ1/PSMD5/PSMA3/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/AZIN1/PSMC6/ODC1/PSMA6/OAZ2/PSMD10",17
"R-HSA-110313","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template","14/1870","39/10654",0.0047453965572853,0.0276236693253846,0.0210100374222432,"POLK/RPA1/RPA2/PCNA/POLD1/RFC1/RCHY1/RFC2/POLE2/RFC4/RPS27A/POLE/RFC5/MAD2L2",14
"R-HSA-1169408","ISG15 antiviral mechanism","22/1870","72/10654",0.00477745880385518,0.0276236693253846,0.0210100374222432,"NUP37/PPM1B/NDC1/NUP155/NUP42/IRF3/NUP54/NUP35/KPNA5/NUP153/NUP210/NUP43/KPNA2/NUP107/NUP160/RANBP2/NUP133/RPS27A/EIF4A2/NUP205/MX1/PLCG1",22
"R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","25/1870","85/10654",0.00478550285012657,0.0276236693253846,0.0210100374222432,"SKP1/PSMD5/PSMA3/AKT1/PSMD7/PSME3/TFDP2/PSMB1/PSMA2/PSME2/PSMC2/CDK7/RBBP4/PSMA5/RBL2/PSMD11/CDK4/CCNE2/PSMC6/PSMA6/RPS27A/CDK2/CCNA1/PSMD10/CDC25A",25
"R-HSA-73762","RNA Polymerase I Transcription Initiation","16/1870","47/10654",0.00479520669298219,0.0276236693253846,0.0210100374222432,"MTA1/EHMT2/GTF2H3/CDK7/RBBP4/POLR2K/TAF1A/TBP/GATAD2A/ZNRD1/TTF1/POLR1A/MTA3/POLR1B/HDAC2/CD3EAP",16
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","23/1870","77/10654",0.00540679900143267,0.0309700699079956,0.0235552460490299,"PSMD5/PSMA3/TP53/TUBB4A/PSMD7/GTSE1/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PLK1/PSMA5/PSMD11/TUBB2A/PSMC6/PSMA6/CCNB2/RPS27A/TUBB2B/CDK1/PSMD10/CCNB1",23
"R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","11/1870","28/10654",0.00545535222703827,0.0309700699079956,0.0235552460490299,"VBP1/TUBB4A/CCT4/CCT6A/TCP1/TUBB2A/CCT5/PFDN4/CCT2/TUBB2B/PFDN5",11
"R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","19/1870","60/10654",0.00550227122544962,0.0309700699079956,0.0235552460490299,"SKP1/PSMD5/PSMA3/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/CDK4/CCNE2/PSMC6/PSMA6/RPS27A/CDK2/CCNA1/PSMD10",19
"R-HSA-162658","Golgi Cisternae Pericentriolar Stack Reorganization","7/1870","14/10654",0.00551395903406451,0.0309700699079956,0.0235552460490299,"PLK1/RAB1A/USO1/CCNB2/RAB1B/CDK1/CCNB1",7
"R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","7/1870","14/10654",0.00551395903406451,0.0309700699079956,0.0235552460490299,"RPA1/RPA2/PCNA/POLD1/LIG1/MSH2/EXO1",7
"R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","7/1870","14/10654",0.00551395903406451,0.0309700699079956,0.0235552460490299,"ARID3A/TP53/E2F8/CCNE2/E2F7/CDK2/CCNA1",7
"R-HSA-429914","Deadenylation-dependent mRNA decay","18/1870","56/10654",0.00571552780547888,0.0319160172229392,0.024274715582651,"TTC37/TUT7/DDX6/XRN1/LSM5/LSM4/CNOT8/LSM3/CNOT9/CNOT6/LSM6/EIF4A2/EXOSC5/EIF4B/DCP2/CNOT1/EXOSC8/EXOSC3",18
"R-HSA-8854518","AURKA Activation by TPX2","22/1870","73/10654",0.00572973009491936,0.0319160172229392,0.024274715582651,"CEP72/TUBB4A/NEK2/PLK1/CEP57/ALMS1/AKAP9/TUBB/HAUS1/PCM1/CENPJ/HAUS4/TUBG1/CEP135/CKAP5/CSNK1D/CDK1/HMMR/CEP290/CEP152/PRKAR2B/FGFR1OP",22
"R-HSA-5610787","Hedgehog 'off' state","31/1870","113/10654",0.00577008056960937,0.032008512789438,0.0243450659510484,"SKP1/DYNC2H1/PRKAR1A/RBX1/PSMD5/PSMA3/TUBB4A/SMO/PSMD7/PTCH1/PSME3/PSMB1/PSMA2/PSME2/PSMC2/ADCY2/PSMA5/PSMD11/PRKAR1B/TUBB2A/ADCY1/PSMC6/PSMA6/RPS27A/TUBB2B/ITCH/PSMD10/ADCY9/PRKAR2B/ADCY3/WDR35",31
"R-HSA-5656169","Termination of translesion DNA synthesis","12/1870","32/10654",0.00583711859061638,0.03220061896936,0.0244911782571893,"POLK/RPA1/RPA2/PCNA/POLD1/RFC1/RFC2/POLE2/RFC4/RPS27A/POLE/RFC5",12
"R-HSA-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A","17/1870","52/10654",0.00590026178444505,0.03220061896936,0.0244911782571893,"PSMD5/PSMA3/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/CHEK1/PSMA6/RPS27A/CHEK2/PSMD10/CDC25A",17
"R-HSA-69610","p53-Independent DNA Damage Response","17/1870","52/10654",0.00590026178444505,0.03220061896936,0.0244911782571893,"PSMD5/PSMA3/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/CHEK1/PSMA6/RPS27A/CHEK2/PSMD10/CDC25A",17
"R-HSA-69613","p53-Independent G1/S DNA damage checkpoint","17/1870","52/10654",0.00590026178444505,0.03220061896936,0.0244911782571893,"PSMD5/PSMA3/PSMD7/PSME3/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/CHEK1/PSMA6/RPS27A/CHEK2/PSMD10/CDC25A",17
"R-HSA-174414","Processive synthesis on the C-strand of the telomere","6/1870","11/10654",0.00599181036894174,0.0322415797934806,0.024522332280845,"RPA1/RPA2/DNA2/PCNA/POLD1/LIG1",6
"R-HSA-5655291","Signaling by FGFR4 in disease","6/1870","11/10654",0.00599181036894174,0.0322415797934806,0.024522332280845,"FGFR4/PIK3CA/SOS1/KRAS/PIK3R1/PLCG1",6
"R-HSA-68689","CDC6 association with the ORC:origin complex","6/1870","11/10654",0.00599181036894174,0.0322415797934806,0.024522332280845,"E2F2/ORC3/MCM8/ORC4/ORC5/ORC1",6
"R-HSA-111931","PKA-mediated phosphorylation of CREB","9/1870","21/10654",0.00600812052940185,0.0322415797934806,0.024522332280845,"PRKAR1A/CALM2/ADCY2/PRKAR1B/ADCY1/ADCY9/PRKAR2B/PRKX/ADCY3",9
"R-HSA-9013694","Signaling by NOTCH4","24/1870","82/10654",0.00602735764685245,0.0322415797934806,0.024522332280845,"SKP1/RBX1/PSMD5/PSEN1/PSMA3/AKT1/TACC3/PSMD7/PSME3/YWHAZ/JAG1/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PSMC6/PSMA6/EP300/NOTCH1/RPS27A/PSMD10/HEY2",24
"R-HSA-3858494","Beta-catenin independent WNT signaling","38/1870","146/10654",0.00633685400662203,0.0337631588969427,0.0256796164029534,"ARRB2/PPP3CA/FZD7/GNB4/PSMD5/PSMA3/PSMD7/AGO2/CALM2/WNT5A/GNG5/FZD6/GNB2/PSME3/TCF7L1/PSMB1/PSMA2/PSME2/PSMC2/PSMA5/PSMD11/PLCB2/GNG4/PLCB3/VANGL2/AP2A1/TNRC6C/KRAS/PSMC6/PSMA6/GNAO1/ROR1/RPS27A/RAC3/PSMD10/GNG12/FZD3/RAC1",38
"R-HSA-6796648","TP53 Regulates Transcription of DNA Repair Genes","20/1870","65/10654",0.00638395797585285,0.0338802179190931,0.0257686492684653,"GTF2H3/ATM/SSRP1/TP53/MDC1/POLR2B/CDK7/ATR/POLR2K/TCEA1/CCNT1/GTF2F2/CHEK1/MSH2/FOS/POLR2D/FANCI/CCNT2/ELOC/SUPT16H",20
"R-HSA-6784531","tRNA processing in the nucleus","18/1870","57/10654",0.00701264990644149,0.0370707924466005,0.0281953395619154,"POP4/NUP37/NDC1/NUP155/NUP42/ELAC2/NUP54/NUP35/NUP153/NUP210/NUP43/NUP107/NUP160/RANBP2/NUP133/RAN/NUP205/TSEN2",18
"R-HSA-380259","Loss of Nlp from mitotic centrosomes","21/1870","70/10654",0.0072543102877212,0.0380498454001875,0.0289399886145421,"CEP72/TUBB4A/NEK2/PLK1/CEP57/ALMS1/AKAP9/TUBB/HAUS1/PCM1/CENPJ/HAUS4/TUBG1/CEP135/CKAP5/CSNK1D/CDK1/CEP290/CEP152/PRKAR2B/FGFR1OP",21
"R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","21/1870","70/10654",0.0072543102877212,0.0380498454001875,0.0289399886145421,"CEP72/TUBB4A/NEK2/PLK1/CEP57/ALMS1/AKAP9/TUBB/HAUS1/PCM1/CENPJ/HAUS4/TUBG1/CEP135/CKAP5/CSNK1D/CDK1/CEP290/CEP152/PRKAR2B/FGFR1OP",21
"R-HSA-210993","Tie2 Signaling","8/1870","18/10654",0.00733032248266541,0.0382995143667945,0.0291298820812571,"GRB7/PIK3CA/SOS1/PTPN11/KRAS/TEK/PIK3R1/PIK3CB",8
"R-HSA-186763","Downstream signal transduction","11/1870","29/10654",0.00741910172121919,0.0385795337501047,0.0293428594975808,"NCK1/GRB7/PIK3CA/SOS1/PDGFA/PTPN11/KRAS/PIK3R1/CRKL/PIK3CB/PLCG1",11
"R-HSA-9010553","Regulation of expression of SLITs and ROBOs","43/1870","171/10654",0.00744115636129616,0.0385795337501047,0.0293428594975808,"RPS4Y1/RPL34/MSI1/RBX1/PSMD5/PSMA3/PSMD7/RPL9/USP33/UPF3A/PSME3/RPS21/SLIT2/RNPS1/PSMB1/PSMA2/RPL31/PSME2/PSMC2/PSMA5/RPL26/RPL15/GSPT2/PSMD11/RPS3A/RPL18/RPS29/RPS27L/RPS4Y2/PSMC6/RPLP0/PSMA6/RPL7/RPS24/RPS27A/RPL39L/RPL7A/RPLP1/PSMD10/ELOC/RPL22/ROBO1/UPF3B",43
